,Evaluation_vector.csv,Graduate_vector.csv,Portrait_vector.csv,Scholarship_vector.csv,Tags_vector.csv,atten_vector_data.xlsx,dorm_vector_data.xlsx,run_vector_data.xlsx,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,体能_vector_variable.csv,作业提交_vector_composite.csv,四六级_特征向量_vector.xlsx,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,学生签到_特征向量.csv,学科竞赛_vector_composite.csv,学籍异动_vector_composite.csv,成绩_vector_variable.csv,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,线上学习_vector_composite.csv,讨论记录_特征向量_vector.xlsx,选课_vector_variable.csv,cluster
pjxyqxbl745,1.1436721293754886,0.12822861655550746,0.6870152284115105,-1.040367023705426,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.18624399088289523,1.8138244401198766,0.9312529754975931,-1.6476179537899298,0.08978413069597467,-0.6699391925478722,0.4374620270032586,2.0416425379471574,-0.8706174399688194,-0.9605908867841587,-0.613131532665435,-0.023112033126248908,0.29220145828982746,0.0034044881649737137,0.30482502619819074,-0.724624403511792,0.36215278249688093,0.5787363032023947,1
pjxyqxbl746,0.08062719958598707,0.12433988539585653,-0.7866814028398159,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-0.6743774932001333,1.8264499051289214,2.1263143767293124,-1.6353127517928796,-1.4289756992522928,0.34488319294993824,-0.47939191112537816,0.6783718304032522,1.170158862825861,-0.613131532665435,-0.023112033126248908,-0.30052780234332893,-0.1373712112319998,-2.031016472242844,-1.1512503367697147,0.2716385165929571,0.39210090213656495,1
pjxyqxbl747,-0.2126265741490477,0.12433988539585653,-0.35059868221674684,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,-0.10017704704936173,-0.41154241894939897,0.4752189821271439,0.6648164248589261,-0.84858859915613,0.5460027289968078,-0.47939191112537816,0.730004806082321,0.4016917400156897,-0.613131532665435,-0.023112033126248908,-0.030937405389296187,-0.44376538050776565,0.30482502619819074,-1.1512503367697147,0.5731054295352613,0.5577292885585902,1
pjxyqxbl750,-0.28594001758280657,0.12822861655550746,0.6672928943129798,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,1.8138244401198766,-0.41154241894939897,-1.6738258171963134,0.08978413069597467,-0.19024771613876054,0.44534906763254756,2.332109550557689,-1.1804152940432344,1.72904404305144,0.681466483740603,-0.022963278838070426,0.7320390181630817,-0.3585901674272436,1.1594011841644232,-1.1512503367697147,0.3018099385609317,0.6327204219650707,0
pjxyqxbl751,-1.165701338787911,0.1321173477151597,1.433176868472591,1.3031359979120332,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,0.6654235478183337,0.036056045866265055,-0.8351741881920374,0.08978413069597467,0.046026626011741005,0.46131093557277564,-0.47939191112537816,-0.8189844642897505,0.08731882613880186,1.8583737713824557,-0.023112033126248908,0.9228677112378222,-0.1373712112319998,0.532712001655853,-0.724624403511792,0.24146709462498248,0.6389732408739742,0
pjxyqxbl752,-0.945761008486635,0.12822861655550746,4.6095683435637405,0.6335637060213304,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,2.1966247375537247,0.9312529754975931,-1.3593314563197099,0.6648164248589261,-1.5677673888930008,0.5009339254008707,-0.47939191112537816,-1.1287823183641645,0.8208556251848743,-0.613131532665435,-0.022963278838070426,1.0719888793538834,-0.5928220033986787,0.9315142087067615,-1.1512503367697147,0.6334482734712106,0.7156525464410658,2
pjxyqxbl753,-0.17596985243216848,0.12822861655550746,-1.0408803756653235,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.34659278461412224,2.1966247375537247,1.3788514403132572,-0.6779270077537357,0.08978413069597467,-0.4373637004987247,-1.4747697522360257,-0.47939191112537816,-0.7157185129316127,0.8557859489489726,3.0352810590243084,-0.023112033126248908,-0.18731455592855212,0.42573158635589375,1.5012316473509164,-0.5113114368828308,0.603276851503236,-0.8841459668825346,0
pjxyqxbl755,0.7037914687729363,0.12433988539585653,-0.9050154074310005,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.7341104395210442,-0.10017704704936173,1.3788514403132572,-0.2586011932515975,0.08978413069597467,0.45471613877665984,-0.006841261780021508,-0.47939191112537816,0.36857397632883715,-0.5414270016149747,-0.613131532665435,-0.02096434683622923,-2.116664410353236,1.4111614821347078,-2.031016472242844,-0.9379373701407534,-2.2617717017671426,-0.17569463669072363,2
pjxyqxbl757,1.6568662334117996,0.12822861655550746,-0.7417583085042736,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-1.6060251630616178,0.8568236965352574,0.9312529754975931,-0.1313058567063058,-1.6353127517928796,-6.244598565390133e-05,0.3264800981482634,-0.47939191112537816,-0.7157185129316127,-1.379754771953343,-0.613131532665435,-0.023112033126248908,-1.2341372684455996,0.9888343839437879,-2.031016472242844,-0.5113114368828308,0.3018099385609317,-0.5601657785405753,1
pjxyqxbl758,1.1803288510923677,0.1321173477151597,0.7527563420732797,0.6335637060213304,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-0.10017704704936173,0.4836545106819291,-1.3069157295069427,0.08978413069597467,-0.7699871616525158,0.3369961523206493,-0.47939191112537816,-0.8706174399688194,0.36676141625159137,-0.613131532665435,-0.023112033126248908,0.36739965951082393,-0.2947087576168525,0.47574025779143764,-0.724624403511792,0.5731054295352613,0.65690895827057,1
pjxyqxbl759,0.7404481904898155,0.13600607887481195,-0.4053829436015545,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,0.4740233991014099,1.3788514403132572,0.3703875285016095,-1.6353127517928796,-0.1350125561776133,0.5961417729972879,-0.47939191112537816,-0.7157185129316127,-0.3318450590303824,-0.613131532665435,-0.023112033126248908,-0.2637907479118483,0.28495588695892077,0.7036272332490993,-0.5113114368828308,0.4224956264328302,-0.7185890070122549,1
pjxyqxbl763,1.8768065637130757,0.12822861655550746,-1.109908545010181,-1.040367023705426,0.1420197817053482,14.107992095209275,-0.039726706583261565,-2.9623369552358434,0.2826232503844861,-0.41154241894939897,0.3494212377765024,-1.6353127517928796,-0.8692875429874307,0.19409048758519795,-0.47939191112537816,0.36857397632883715,-3.6502258166197574,0.7991572125047882,0.052264946999455546,-2.631406260182738,2.115039979119576,0.3617967700626066,-0.2979984702538695,0.24146709462498248,-0.5613591840677649,1
pjxyqxbl765,1.1803288510923677,0.1321173477151597,-0.380182183364543,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,-1.2485779393509049,0.4836545106819291,1.2876627477250364,-1.0602804576299283,-0.6804104229566479,-1.4139268673815106,-0.47939191112537816,0.6783718304032522,0.4016917400156897,-0.613131532665435,-0.021039094015861202,-1.2697771732478607,0.42573158635589375,0.30482502619819074,-0.9379373701407534,-2.2617717017671426,0.12923407255856023,2
pjxyqxbl766,-1.6422387211073426,0.13989481003446289,-0.5248126334204353,0.9683498519666817,0.1420197817053482,-0.12252316215187661,9.895922609890459,1.3972366624670247,-1.2485779393509049,-0.859140883765063,1.2876627477250364,0.6648164248589261,-0.058486668312149145,0.5724806511094209,-0.47939191112537816,-0.7157185129316127,0.05238850237470295,1.8583737713824557,-0.023112033126248908,-0.06418987646774853,0.14418018756194667,1.102429440300008,-0.5113114368828308,0.7239625393751344,-0.8882749682721327,1
pjxyqxbl767,1.1803288510923677,0.12433988539585653,-1.0616983949915504,-1.040367023705426,2.949857521192115,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,-0.10017704704936173,-0.41154241894939897,-0.861382051598421,-1.6353127517928796,-0.6798144992748476,0.15183848421400692,-0.47939191112537816,-1.1804152940432344,0.8208556251848743,-0.613131532665435,-0.022963278838070426,-0.354450860779235,-0.2947087576168525,-2.031016472242844,-1.1512503367697147,0.3018099385609317,0.755718455928172,2
pjxyqxbl768,0.22725408645350437,0.12433988539585653,0.38679747602276443,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,0.8159601801066423,-0.10017704704936173,-1.306739348580727,0.527634708939911,0.08978413069597467,-0.6227228822595211,0.35014122003613035,1.4624859753223856,1.0914356358358048,0.12224914990290019,-0.613131532665435,-0.023112033126248908,0.08656188660707904,-0.1373712112319998,-2.031016472242844,-1.1512503367697147,0.36215278249688093,0.4728218340531337,1
pjxyqxbl769,-0.5425370696009619,0.12433988539585653,-1.0047227631513505,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,-0.4829773444832094,0.4836545106819291,-0.44205623709628306,-1.0602804576299283,-0.6742809222295597,0.2047943284392331,-0.47939191112537816,0.6267388547241823,0.2619704449592952,-0.613131532665435,-0.021039094015861202,-0.4243886621340771,0.0034044881649737137,-2.031016472242844,-0.9379373701407534,0.48283847036877936,-0.0694399793426645,2
pjxyqxbl774,0.007313756152228231,0.1321173477151597,-0.3352590890290007,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,0.09122310166756203,0.036056045866265055,-1.4641629099452445,0.6648164248589261,1.572803621665856,0.31840527083732517,-0.47939191112537816,-0.09612280478278358,0.5064827113079858,-0.613131532665435,-0.020965086907314693,0.01307735329707589,0.0034044881649737137,0.3617967700626066,-0.9379373701407534,0.48283847036877936,0.004842460848541062,2
pjxyqxbl779,1.7301796768455582,0.12433988539585653,-1.0814207290900812,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-1.4399780880678288,0.4836545106819291,0.42280325531437657,-1.6353127517928796,-0.563366147167964,0.05400162307449365,-0.47939191112537816,2.1757281250962537,-0.47156635408677716,-0.613131532665435,-0.023112033126248908,-2.025014540548953,0.28495588695892077,0.3617967700626066,-0.2979984702538695,0.3018099385609317,-0.052722888543116526,1
pjxyqxbl780,-0.9091042867697555,0.12822861655550746,0.5095142215247337,1.637922143857384,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.3950324914774878,-0.10017704704936173,0.4836545106819291,0.2393482114696913,-1.6353127517928796,-1.6407220880062487,0.575109664652517,-0.47939191112537816,-0.8189844642897505,-0.6462179729072706,3.0352810590243084,-0.023112033126248908,1.0909303672208208,0.0034044881649737137,0.646655489384684,-0.724624403511792,0.5429340075672867,0.6145672553324409,1
pjxyqxbl781,-0.28594001758280657,0.12822861655550746,1.0069553148987873,-0.03600858586937225,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,-0.10017704704936173,0.036056045866265055,-0.3110169200643648,0.6648164248589261,-0.2715003622985042,0.6464686036794172,-0.47939191112537816,-0.5091866102153363,-0.12226311644579042,-0.613131532665435,-0.023112033126248908,0.9772814400192031,-0.6723188689404987,0.532712001655853,-0.724624403511792,0.2716385165929571,0.5678282285341499,1
pjxyqxbl789,1.107015407658609,0.12822861655550746,-0.3966174617799853,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-0.10439425029729656,-0.8657776419170571,1.3788514403132572,0.08210103103138953,-1.6353127517928796,0.9452937044099918,0.19690728780994413,-0.47939191112537816,-0.973883391326958,-0.6112876491431719,-0.613131532665435,-0.020965086907314693,-1.0305162738760356,0.28495588695892077,0.41876851392702186,-0.9379373701407534,0.603276851503236,-0.5050630551156274,2
pjxyqxbl793,-0.28594001758280657,0.13989481003446289,-0.06243346733265848,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,0.2826232503844861,1.8264499051289214,0.003477440812238661,0.08978413069597467,-0.705300878166126,0.3555870338039734,-0.47939191112537816,-1.1804152940432344,1.2400195103540583,0.681466483740603,-0.022963278838070426,0.2997460952567591,0.42573158635589375,0.3617967700626066,-1.1512503367697147,-2.2617717017671426,0.7162449187587521,2
pjxyqxbl794,0.08062719958598707,0.12822861655550746,1.4780999628081333,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.04092487029279907,-0.10017704704936173,-1.7543378133963912,-0.41584837368989924,0.6648164248589261,0.6198524847542055,-1.5143927420641203,-0.47939191112537816,-0.8706174399688194,-0.2969147352662838,-0.613131532665435,-0.023112033126248908,0.5226857312127338,-0.1456521347259394,0.5896837455202683,-0.724624403511792,0.36215278249688093,0.5672303712875981,1
pjxyqxbl796,0.4838511384716601,0.12822861655550746,-0.12707889576673154,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,0.4740233991014099,-0.41154241894939897,-0.41584837368989924,0.6648164248589261,-1.4939739465457906,0.38469396945968254,2.263249598389824,-1.1804152940432344,1.5893227479950451,-0.613131532665435,-0.022963278838070426,0.09323359037122468,-0.2947087576168525,0.47574025779143764,-1.1512503367697147,0.2716385165929571,0.6271682777874894,2
pjxyqxbl797,-1.275671503938549,0.1321173477151597,4.355369370738233,1.9727082898027355,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,-0.10017704704936173,0.036056045866265055,-0.3896405102835157,0.6648164248589261,1.515171062022705,0.5538897696260968,2.155089088155422,-0.973883391326958,0.08731882613880186,0.681466483740603,-0.020965086907314693,0.7878665613498408,-0.44376538050776565,0.7605989771135151,-0.9379373701407534,-2.2617717017671426,-0.2936840637489344,0
pjxyqxbl804,-0.9091042867697555,0.12822861655550746,0.24107134073917605,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,-0.29157719576628566,1.3788514403132572,1.1304155672867346,0.08978413069597467,-1.2023118702818443,0.44816586785729373,-0.47939191112537816,-1.1804152940432344,1.4146711291745517,-0.613131532665435,-0.022963278838070426,0.49525323154337825,0.8480586845468149,0.3617967700626066,-1.1512503367697147,0.24146709462498248,0.5523693483018483,2
pjxyqxbl806,-0.3225967392996858,0.12822861655550746,-0.8151692187599159,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.33156311147299083,-0.4829773444832094,0.036056045866265055,-1.149668549068641,-1.6353127517928796,-0.23484041437347167,-0.012099288866214433,-0.47939191112537816,-0.7157185129316127,0.7160646538925781,-0.613131532665435,-0.023112033126248908,-0.043033373079760864,-0.1456521347259394,0.7036272332490993,-0.5113114368828308,0.5731054295352613,-0.7610462997747691,1
pjxyqxbl807,-1.275671503938549,0.12433988539585653,-1.1603100654842042,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,-0.10017704704936173,0.036056045866265055,0.7635054795973636,0.6648164248589261,-0.8931004496742706,0.2761532674661341,-0.47939191112537816,0.31694100064976827,-1.2051031531328495,-0.613131532665435,-0.02096434683622923,-1.2500585584439892,1.0703361046472988,0.30482502619819074,-0.9379373701407534,0.2716385165929571,-0.3607405039510414,2
pjxyqxbl808,-0.3225967392996858,0.12822861655550746,0.31119519531172984,1.637922143857384,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.2981530777507572,-1.4399780880678288,0.4836545106819291,-0.20618546643883043,0.08978413069597467,-0.33031742160679844,0.27878228100923014,2.314754603263349,-0.7673514886106816,-0.2619844115021849,1.8583737713824557,-0.023112033126248908,0.2983019518659509,0.4505743568377125,0.9315142087067615,-0.5113114368828308,0.7843053833110836,-0.6954441334326498,0
pjxyqxbl810,1.3636124596767647,0.1321173477151597,1.2271880456657143,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-0.10017704704936173,-1.306739348580727,-0.8875899150048047,0.6648164248589261,-0.7688971085832452,0.3792481556918403,-0.47939191112537816,-0.8189844642897505,-0.017472145153494285,-0.613131532665435,-0.023112033126248908,0.061605549082448655,-0.1456521347259394,-2.031016472242844,-0.724624403511792,-2.2617717017671426,0.5672303712875981,1
pjxyqxbl812,0.8504183556404535,0.12433988539585653,-0.5587788754790161,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,1.2396239939691052,0.4836545106819291,0.8683369332228983,0.08978413069597467,-0.6088756377784039,0.4374620270032586,-0.47939191112537816,0.11040909793349189,-0.5064966778508758,-0.613131532665435,-0.023112033126248908,-0.3709068140391976,-0.2947087576168525,0.3617967700626066,-0.724624403511792,-2.2617717017671426,0.08941016198929862,3
pjxyqxbl815,-1.275671503938549,0.12822861655550746,2.05906460222723e-05,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,1.2034778350135646,-0.6743774932001333,-1.306739348580727,1.1304155672867346,0.6648164248589261,0.5081221151638192,0.42168794574468066,1.8210520236533105,-0.9222504156478891,-0.22705408773808658,-0.613131532665435,-0.020965086907314693,0.7503188331888344,-0.5928220033986787,0.30482502619819074,-0.9379373701407534,0.5731054295352613,-0.12098872767315462,2
pjxyqxbl816,1.2536422945261265,0.1321173477151597,-1.2326252905121504,-1.040367023705426,3.651816956063807,-0.12252316215187661,-0.039726706583261565,-0.34659278461412224,0.8568236965352574,0.9312529754975931,-0.7565505979728866,-1.6353127517928796,0.05160200892756357,-1.577864640461732,-0.47939191112537816,-0.6640855372525438,0.4366220637797886,-0.613131532665435,-0.023112033126248908,-1.532465702349845,0.9369696525870078,-2.031016472242844,-0.5113114368828308,0.48283847036877936,-0.7244282527455462,1
pjxyqxbl817,-1.568925277673584,0.12822861655550746,2.212209065364556,0.9683498519666817,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,-0.8657776419170571,0.9312529754975931,0.5538425723462947,0.6648164248589261,-0.16423409957446122,0.3899519965458755,2.6064512174028316,0.31694100064976827,-0.017472145153494285,-0.613131532665435,-0.02096434683622923,0.7325244750603579,-0.2947087576168525,0.47574025779143764,-0.9379373701407534,0.6636196954391852,-0.10311706641011895,2
pjxyqxbl821,-0.28594001758280657,0.13989481003446289,1.417837275284845,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,0.6654235478183337,0.9312529754975931,0.39659539190799303,0.6648164248589261,-0.4430725492151304,0.656984657851803,2.314754603263349,-0.8189844642897505,-0.08733279268169152,-0.613131532665435,-0.023112033126248908,0.8254142895108462,0.0034044881649737137,-2.031016472242844,-0.724624403511792,0.24146709462498248,0.35413465865130295,1
pjxyqxbl825,-0.7258206781853588,0.12822861655550746,0.9949027773941297,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,1.431024142686029,0.036056045866265055,-1.2545000026941753,0.6648164248589261,-0.2171895357720293,0.33173812523445634,-0.47939191112537816,-0.7157185129316127,1.3448104816463544,-0.613131532665435,-0.023112033126248908,0.3345659970129055,-0.44376538050776565,-2.031016472242844,-0.5113114368828308,0.4224956264328302,-0.790688977538702,1
pjxyqxbl826,1.4735826248274027,0.12433988539585653,-0.21582939921011995,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.3950324914774878,-0.29157719576628566,0.036056045866265055,1.8679797231521025,1.0481712876342273,1.4687592113662076,0.19953630135304018,-0.47939191112537816,-0.973883391326958,0.192109797431098,-0.613131532665435,-0.020965086907314693,-1.4213640786889539,0.9888343839437879,0.532712001655853,-0.9379373701407534,0.39232420446485555,-0.7169669943085636,2
pjxyqxbl827,-0.6891639564684794,0.12822861655550746,0.5982647249681221,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,0.2826232503844861,1.3788514403132572,0.6324661625654456,0.6648164248589261,0.40802289886285587,0.4374620270032586,-0.47939191112537816,-0.9222504156478891,0.3318310924874925,-0.613131532665435,-0.020965086907314693,0.35314388899392746,-0.788458820943002,0.41876851392702186,-0.9379373701407534,0.24146709462498248,-0.2635644279829302,2
pjxyqxbl828,-0.7624773999022381,0.1321173477151597,0.009881757695287654,0.9683498519666817,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,-1.4399780880678288,0.4836545106819291,-1.6738258171963134,0.6648164248589261,-1.425434983870168,0.44534906763254756,1.3966778913927669,-1.1287823183641645,1.274949834118157,-0.613131532665435,-0.022963278838070426,1.0151644157530744,0.0034044881649737137,0.532712001655853,-1.1512503367697147,0.603276851503236,0.6808232481326948,2
pjxyqxbl830,-1.1290446170710318,0.12822861655550746,2.1946781017214176,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,0.2826232503844861,0.036056045866265055,0.08210103103138953,0.08978413069597467,0.4393088921573685,0.3899519965458755,2.1458776161299644,-0.7673514886106816,-0.12226311644579042,1.466071342168505,-0.023112033126248908,0.8975965600272647,-0.7418786262895919,0.9315142087067615,-0.5113114368828308,0.3018099385609317,-0.5143877862396592,1
pjxyqxbl836,0.33722425160414243,0.13989481003446289,0.025221350883033802,-0.03600858586937225,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.04092487029279907,1.8138244401198766,0.9312529754975931,-1.5689943635707788,-1.6353127517928796,-1.2854574125520684,0.16235453838639277,-0.47939191112537816,0.6783718304032522,0.8907162727130715,-0.613131532665435,-0.023112033126248908,-0.05726258835541076,0.28495588695892077,0.7036272332490993,-1.1512503367697147,0.24146709462498248,0.6182613863499068,1
pjxyqxbl837,0.19059736473662514,0.12822861655550746,-0.10187813552972,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,1.431024142686029,0.9312529754975931,-0.5993034175345848,0.6648164248589261,0.9566953054648435,0.217939396154715,2.1950054669324035,-0.5091866102153363,1.030437567769466,-0.613131532665435,-0.023112033126248908,-0.3460100916502024,-0.2947087576168525,0.3617967700626066,-1.1512503367697147,-2.2617717017671426,0.5628204884781602,1
pjxyqxbl839,-0.5058803478840826,0.12822861655550746,0.03727388838769149,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.33156311147299083,-0.10017704704936173,1.8264499051289214,-0.36343264687713217,-1.6353127517928796,-0.21859883367083566,0.6834625799644161,1.8832261840527345,-0.7673514886106816,0.8557859489489726,-0.613131532665435,-0.023112033126248908,1.1600501825949023,-0.5033880296641307,0.47574025779143764,-0.5113114368828308,-2.2617717017671426,-0.5145632171038097,1
pjxyqxbl843,1.436925903110523,0.1321173477151597,-1.2172856973244042,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.007514836570565965,-1.4399780880678288,-1.306739348580727,0.527634708939911,0.6648164248589261,0.4270427963736465,-1.4879148199515073,-0.47939191112537816,-0.9222504156478891,-0.3318450590303824,-0.613131532665435,-0.020965086907314693,-1.0940619105909184,0.4505743568377125,-2.031016472242844,-0.9379373701407534,-2.2617717017671426,-0.33926552485683104,2
pjxyqxbl847,1.5468960682611612,0.12433988539585653,-0.8502311460461929,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,-1.2485779393509049,-0.41154241894939897,-0.6517191443473519,0.6648164248589261,0.6724356553435317,0.5724806511094209,1.823476095238957,-0.9222504156478891,-0.2619844115021849,-0.613131532665435,-0.020965086907314693,-1.0582778438794838,-0.9015821508155701,0.30482502619819074,-0.9379373701407534,0.24146709462498248,-0.39878736769297873,2
pjxyqxbl854,0.6304780253391774,0.12822861655550746,-0.43496644474935064,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-0.8657776419170571,0.9312529754975931,-0.8351741881920374,-1.6353127517928796,-0.5124876426207944,-0.09679108229024663,-0.47939191112537816,-0.7157185129316127,0.7160646538925781,-0.613131532665435,-0.023112033126248908,-0.191262657617939,0.15246111105588628,0.30482502619819074,-0.5113114368828308,0.45266704840080474,-0.7451122739155268,1
pjxyqxbl857,1.1803288510923677,0.12433988539585653,-0.1982984355669815,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,2.1966247375537247,0.036056045866265055,0.7897133430037474,0.08978413069597467,-1.3651267333451242,0.32385108460516737,-0.47939191112537816,-1.1804152940432344,0.7509949776566764,-0.613131532665435,-0.022963278838070426,-0.3258929252260082,0.0034044881649737137,0.41876851392702186,-1.1512503367697147,0.7239625393751344,0.2869384014897836,2
pjxyqxbl858,1.1436721293754886,0.1321173477151597,-0.6771128800702005,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-1.170067801291331,1.2396239939691052,1.3788514403132572,0.4490111187207604,-1.6353127517928796,-1.3632112643679093,-1.604342562574345,-0.47939191112537816,0.6267388547241823,0.08731882613880186,-0.613131532665435,-0.021705898063865244,-1.946110447951036,0.8036032005267179,0.3617967700626066,-0.9379373701407534,-2.2617717017671426,-0.1850448612324205,1
pjxyqxbl866,-1.6055819993904634,0.13989481003446289,-0.5313867447866122,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,2.444185622535168,-0.2981530777507572,0.6654235478183337,0.4836545106819291,0.4490111187207604,0.08978413069597467,0.5506614886994704,-1.4747697522360257,1.947955446934327,1.814297295342771,1.1352285390617622,1.8583737713824557,-0.023112033126248908,-0.2451857160538451,0.3015177339467999,0.7605989771135151,-1.1512503367697147,0.3319813605289063,0.5396862338571128,1
pjxyqxbl867,-0.5425370696009619,0.13989481003446289,0.33091752941026065,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,-0.10017704704936173,-0.859140883765063,1.2876627477250364,0.6648164248589261,-0.3485503819463042,0.5326698745996759,-0.47939191112537816,-0.8189844642897505,-0.9955212105482576,-0.613131532665435,-0.023112033126248908,1.3043927000516846,-0.6300861591214069,0.8745424648423457,-0.724624403511792,0.9653339151189313,0.4042534277227914,1
pjxyqxbl869,-1.165701338787911,0.12433988539585653,-0.4831765947679814,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.33156311147299083,-0.10017704704936173,0.4836545106819291,-0.4682641005026666,-1.6353127517928796,-0.549775438710581,0.12010253501520089,-0.47939191112537816,0.31694100064976827,0.05238850237470295,-0.613131532665435,-0.02096434683622923,-0.6554127108717904,-0.1373712112319998,0.3617967700626066,-0.9379373701407534,0.4224956264328302,-0.1178204556063265,2
pjxyqxbl872,0.263910808170384,0.12433988539585653,-1.136204990474889,-1.040367023705426,2.949857521192115,-0.12252316215187661,-0.039726706583261565,-1.170067801291331,-0.4829773444832094,1.3788514403132572,-0.20618546643883043,0.08978413069597467,0.2341157290860668,0.08836658581639571,-0.47939191112537816,0.31694100064976827,-0.5064966778508758,-0.613131532665435,-0.02096434683622923,-2.3377314898661927,0.47852247362975914,-2.031016472242844,-0.9379373701407534,-2.2617717017671426,-0.29048967320530783,2
pjxyqxbl874,-1.2023580605047905,0.12822861655550746,-0.20268117647776612,0.6335637060213304,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,-0.29157719576628566,0.036056045866265055,1.9166514694782435,0.6648164248589261,-0.8446938122357929,0.4691979762020646,-0.47939191112537816,0.6783718304032522,0.8557859489489726,-0.613131532665435,-0.021039094015861202,-0.5313523583238341,-0.2947087576168525,0.532712001655853,-0.9379373701407534,0.24146709462498248,-0.13773772091117772,2
pjxyqxbl876,-1.348984947372308,0.12822861655550746,1.3586702729892526,0.9683498519666817,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.9128395938333733,1.2396239939691052,0.036056045866265055,0.21314034806330776,0.6648164248589261,-0.014018765783528751,0.659613671394899,-0.47939191112537816,-0.8706174399688194,-1.484545743245639,3.0352810590243084,-0.019636659308904864,1.152846628635321,-0.1456521347259394,-2.031016472242844,-0.724624403511792,0.39232420446485555,1.4222218484861833,1
